acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year,cluster
0.129,['Joe Nichols'],0.664,187053,0.706,0,6IC6VhpV7D8T1t037Atqpu,1.06e-06,2,0.0857,-7.045,1,65,2005-01-01,0.027000000000000003,93.968,0.6809999999999999,2005,28
0.0533,['Ramones'],0.479,164040,0.831,0,4KoHHT1VydF9cZPGLgrtEu,2.4e-06,9,0.0834,-5.025,1,15,2013-10-25,0.0557,185.131,0.588,2013,12
0.0114,"['Kanye West', 'Lupe Fiasco']",0.552,236600,0.846,1,2dxjKgT0li4qBI3QwuN9Ih,0.0,9,0.309,-4.912,1,67,2005-08-30,0.342,98.56,0.5539999999999999,2005,14
0.0056700000000000006,['Ramones'],0.648,136667,0.731,0,542pDnBvc8xRYUiInEu5Od,0.0155,9,0.0867,-5.005,0,11,2013-10-25,0.0274,89.37200000000001,0.944,2013,20
0.000696,['Nickelback'],0.518,238173,0.797,0,0ADZ5dmXhlfzjMw6lefoPl,0.0,6,0.107,-5.153,1,70,2005-09-26,0.0309,132.915,0.293,2005,8
0.737,['Dumbfoundead'],0.747,193881,0.642,1,6x6aw7e8BqeQHprRHIHwTN,0.00461,4,0.152,-11.904000000000002,0,9,2008-01-01,0.249,96.255,0.536,2008,5
0.0007059999999999999,['Dropkick Murphys'],0.452,153600,0.928,0,7rSERmjAT38lC5QhJ8hnQc,0.000637,2,0.226,-3.133,1,70,2005-07-19,0.079,129.188,0.6,2005,28
0.6509999999999999,['Dumbfoundead'],0.812,194038,0.627,1,1Lh9bKq58U0Mr0UvCct2rp,0.00153,0,0.363,-12.987,0,9,2008-01-01,0.489,146.082,0.7509999999999999,2008,5
0.17800000000000002,['The Pussycat Dolls'],0.57,225560,0.821,0,3BxWKCI06eQ5Od8TY2JBeA,0.0,2,0.289,-4.38,1,64,2005-01-01,0.267,210.857,0.408,2005,12
0.962,"['Johann Strauss II', 'Lorin Maazel', 'Wiener Philharmoniker']",0.343,461147,0.298,0,6HTgoYg3AOyPNmx8TQ7l89,0.877,0,0.725,-14.939,1,17,2005,0.0482,113.595,0.126,2005,9
0.106,['Panic! At The Disco'],0.66,200227,0.8,1,5eB7w8UZJKjL5XmnC6Pctg,0.0,8,0.154,-4.644,1,63,2005-09-27,0.0992,125.966,0.476,2005,14
0.161,['Dumbfoundead'],0.483,236852,0.6459999999999999,1,3cHUNWvPDFvouZaS9TiZ5Q,5.89e-06,1,0.43,-9.542,1,8,2008-01-01,0.386,93.754,0.379,2008,14
0.7859999999999999,['Xtreme'],0.792,212973,0.605,0,0muI8DpTEpLqqibPm3sKYf,0.0,6,0.0877,-4.407,0,68,2005-01-01,0.0341,129.921,0.9,2005,25
0.621,"['Dumbfoundead', 'Verbs', 'Open Mike Eagle']",0.721,239543,0.701,1,1MoN51MbdXyGh8tgTNeAMa,0.0,1,0.35700000000000004,-11.039,1,8,2008-01-01,0.23,92.034,0.578,2008,14
0.0351,['D4L'],0.8909999999999999,224253,0.439,1,2ajhenDRiiAnCHHjsIOHhJ,0.0,7,0.0932,-7.994,0,64,2005-11-08,0.428,77.499,0.622,2005,5
0.464,['Dumbfoundead'],0.795,211069,0.7859999999999999,1,7CKQjDWkELgqk9j8bqQTTf,7.91e-06,1,0.383,-6.357,1,9,2008-01-01,0.227,95.02,0.7659999999999999,2008,14
0.000248,['Avenged Sevenfold'],0.541,311813,0.968,0,3sHH7lklbfpcraDDvYnjo7,8.28e-06,0,0.423,-4.129,1,68,2005-06-06,0.0396,125.04,0.505,2005,28
0.0464,['Ramones'],0.665,201907,0.757,0,03tk96EZ2MIEVqnRIJTywp,0.00119,2,0.37,-5.83,1,10,2013-10-25,0.0293,121.963,0.7190000000000001,2013,28
0.000722,['Nickelback'],0.5720000000000001,186600,0.961,0,3rjM7GhxdVq1YySsHBs21i,0.021,7,0.207,-3.089,1,62,2005-09-26,0.0625,76.998,0.818,2005,1
0.00082,['Ramones'],0.605,145133,0.868,0,3IruKm2PjNQmYDEB5XHgiV,0.00107,9,0.294,-4.908,1,10,2013-10-25,0.0437,102.764,0.946,2013,1
0.569,['Brad Paisley'],0.355,266920,0.478,0,3dAgQFdruU8ufWc5GE05xC,2.9e-06,0,0.194,-8.323,1,64,2005-08-16,0.0335,102.971,0.269,2005,19
0.0293,['Ramones'],0.365,160160,0.967,0,1Mcdu132Fj6WwLYF95VgF1,0.00662,0,0.391,-4.1080000000000005,1,10,2013-10-25,0.0407,190.7,0.8270000000000001,2013,12
0.111,['Black Eyed Peas'],0.8009999999999999,326960,0.682,0,19JdbdEwQI7bCxefMokZO8,1.56e-05,1,0.109,-5.919,0,64,2005-01-01,0.225,123.95,0.586,2005,25
0.01,['Ramones'],0.603,161800,0.7659999999999999,0,0SxWU1fTOmooplfgcaLnqw,0.00143,11,0.125,-4.681,1,11,2013-10-25,0.0388,137.737,0.634,2013,1
0.0361,"['Mike Jones', 'Paul Wall', 'Slim Thug']",0.86,271053,0.861,1,59rtiYOPgMEDf3yPEfU2la,4.07e-05,6,0.113,-7.131,0,63,2005-04-19,0.307,143.184,0.79,2005,5
0.00744,['Ramones'],0.3670000000000001,127347,0.975,0,7peSoHX8Z2ANrfntDHtP6p,0.000104,4,0.203,-3.676,1,10,2013-10-25,0.0363,200.33900000000003,0.963,2013,12
0.00648,['Coheed and Cambria'],0.442,374973,0.951,1,42GP0xKtkolBnmqQRvSllO,1.12e-06,11,0.0887,-5.27,1,64,2005-01-15,0.11,154.004,0.158,2005,14
0.0429,['Ramones'],0.545,146000,0.943,0,4tJREnhXsJbyoKx4HFISlc,5.08e-05,7,0.311,-4.63,0,10,2013-10-25,0.0361,142.30200000000005,0.6990000000000001,2013,11
0.067,['Mary J. Blige'],0.7240000000000001,246333,0.705,0,2YegxR5As7BeQuVp2U6pek,0.0,2,0.262,-5.859,0,62,2005-01-01,0.112,146.589,0.662,2005,25
0.343,['Ian Miles'],0.598,232072,0.672,0,1vfTXH0OgN9DQN9ApltfAO,0.0004,4,0.121,-10.241,0,8,2019-04-18,0.0327,104.974,0.552,2019,25
0.237,['Gym Class Heroes'],0.72,243773,0.7440000000000001,0,2Lhdl74nwwVGOE2Gv35QuK,0.0,1,0.255,-6.938,0,69,2005-02-22,0.12,78.953,0.619,2005,25
0.00015800000000000002,['Ramones'],0.527,142827,0.931,0,2dg9HtZQQoyJPE6gdBwCyk,0.0102,3,0.136,-4.886,1,10,2013-10-25,0.0329,135.665,0.728,2013,28
0.0315,['Gorillaz'],0.625,230426,0.877,0,2bfGNzdiRa1jXZRdfssSzR,0.0811,10,0.672,-7.176,0,68,2005-05-23,0.162,192.296,0.865,2005,15
0.00126,['Ramones'],0.485,119000,0.919,0,0zAlS6sGmZ0Y850yrYV55U,6.69e-06,4,0.118,-5.332999999999998,1,10,2013-10-25,0.0323,183.6,0.885,2013,12
0.0172,['Nine Inch Nails'],0.5870000000000001,211680,0.99,0,5ugzDiilhy6ILKmKfhEzd7,0.000668,0,0.104,-4.496,1,62,2005-05-03,0.0783,127.992,0.486,2005,28
0.0864,"['Whiteroom', 'Amy Cooper']",0.517,224000,0.8859999999999999,0,0eswYbqt48Tgq8GHMttLdo,0.00878,8,0.111,-8.347999999999999,1,10,2013-03-08,0.0543,135.032,0.246,2013,8
0.22,['Jack Johnson'],0.765,183720,0.535,0,5eWOsyHHic4vJP3LjTVhqv,2.55e-05,0,0.104,-7.229,1,62,2005-01-01,0.0265,105.019,0.5479999999999999,2005,28
0.785,['Dumbfoundead'],0.758,65176,0.649,1,2QsFG4rfrZdPaEU8MlR6tc,0.0676,8,0.16699999999999998,-11.376,1,7,2008-01-01,0.213,114.782,0.6509999999999999,2008,14
0.0535,['The Offspring'],0.476,197800,0.856,0,0Yb5Kfpf3boElZNa61wPdJ,6.75e-06,7,0.0846,-3.764,1,68,2005-06-21,0.161,158.671,0.847,2005,12
0.812,['Dumbfoundead'],0.698,212976,0.5660000000000001,1,5lERGjsqX6GEeqljdwzGjq,0.0,5,0.368,-10.758,1,8,2008-01-01,0.373,89.723,0.733,2008,14
0.278,['Ray J'],0.525,337640,0.652,0,5qrzhg9Fmu8Amg2uMhHfe5,0.0,5,0.339,-7.0420000000000025,0,67,2005-09-05,0.28,127.673,0.602,2005,11
0.659,"['Dumbfoundead', 'D-Styles']",0.698,255451,0.547,1,6CuV8n2G2rUWafrJzdOM1F,0.0,1,0.191,-11.858,1,7,2008-01-01,0.435,102.129,0.642,2008,14
0.0311,"['Missy Elliott', 'Ciara', 'Fatman Scoop']",0.904,226864,0.813,1,0UaMYEvWZi0ZqiDOoHU3YI,0.0069700000000000005,4,0.0471,-7.105,0,66,2005-07-04,0.121,125.461,0.81,2005,5
0.458,['Dumbfoundead'],0.482,212036,0.6829999999999999,1,2z13IBAlIjDFiLig1rYVaM,0.0,10,0.447,-10.741,0,7,2008-01-01,0.28300000000000003,84.26,0.81,2008,5
0.0406,['Mindless Self Indulgence'],0.645,188573,0.7909999999999999,0,5abubE0dYFaEPDeM2sZ4TY,0.0,7,0.293,-5.48,1,61,2005,0.0927,153.952,0.601,2005,12
0.614,"['Dumbfoundead', 'Alpha MC']",0.449,42841,0.401,1,0QeoMshlDhWd1TNwRfiNLv,0.0,7,0.35,-14.226,1,6,2008-01-01,0.456,89.48299999999998,0.821,2008,14
0.268,['The Pussycat Dolls'],0.655,207507,0.54,0,4NjR63Up0uMkQBlKvlZd1l,0.0,9,0.068,-6.482,1,61,2005-01-01,0.0516,79.983,0.43,2005,1
1.8e-05,"['Paul van Dyk', 'Wayne Jackson', 'Deep Dish']",0.534,130594,0.7709999999999999,0,1NPBTnD9q3P8WJCprnxshI,0.722,7,0.511,-12.805,1,17,2005-12-29,0.0431,132.311,0.465,2005,10
0.0006730000000000001,['Mindless Self Indulgence'],0.589,168533,0.797,0,3oZUlZMXkj51AyYG8lGaE7,0.0,1,0.0246,-4.213,1,61,2005,0.173,174.03900000000004,0.787,2005,12
0.7090000000000001,['Ray Charles'],0.476,204120,0.32,0,58acOJhTrSOtL8jGpE1GDG,2.51e-06,10,0.12,-11.043,1,4,2005-09-20,0.0389,76.594,0.406,2005,2
0.362,['System Of A Down'],0.47,167907,0.7959999999999999,0,1VNWaY3uNfoeWqb5U8x2QX,1.11e-06,8,0.133,-3.277,0,71,2005-11-22,0.0336,113.108,0.215,2005,11
0.0213,['เสือใหญ่'],0.65,267080,0.6629999999999999,0,4YMzTKIDcV04hIhWHuOVBz,0.0,2,0.0914,-4.92,1,14,2005-11-29,0.0302,92.031,0.233,2005,8
0.479,['Craig Morgan'],0.6,201493,0.56,0,1fmi1hOBtH8xfUiWz4LVtE,0.0,8,0.111,-6.311,1,61,2005-03-08,0.0325,139.469,0.417,2005,8
0.00759,['Placebo'],0.444,344211,0.68,0,78sdExrqntWi9uI6ml0PRt,0.0104,5,0.986,-9.748,0,15,2005,0.0383,135.035,0.268,2005,15
0.206,['50 Cent'],0.925,214227,0.659,1,69bHJ9qs5FrUJbKP8xU8uZ,7.879999999999999e-05,3,0.279,-4.763,1,69,2005-03-03,0.231,97.018,0.71,2005,14
0.0174,['Calagad 13'],0.7909999999999999,302040,0.96,0,2KpXV6YuHSX3iCo1QQZHya,0.603,1,0.098,-3.987,1,5,2005,0.0896,119.967,0.6659999999999999,2005,10
0.016,"['Bubba Sparxxx', 'Ying Yang Twins', 'Mr. Collipark']",0.64,252653,0.62,1,0k6HUzaRHpQ3eEWr1C7Esh,0.0,1,0.0831,-5.931,1,62,2005-01-01,0.416,129.37,0.609,2005,14
0.319,['Dumbfoundead'],0.83,207177,0.625,1,27PgZTgZf4Ho4z3zUE1HzJ,0.0,1,0.158,-7.784,1,6,2008-01-01,0.0833,102.659,0.7659999999999999,2008,14
0.189,"['Chamillionaire', 'Krayzie Bone']",0.787,303053,0.799,1,3kZoay4ANo86ehb6s4RwS9,0.0,8,0.3,-4.68,0,70,2005-01-01,0.0993,143.05200000000005,0.835,2005,5
0.269,['Ulf Lohmann'],0.0971,203480,0.312,0,5jrt4sF16whVp2dKzSdbev,0.794,7,0.125,-10.437,1,5,2005-02-21,0.0352,160.666,0.0359,2005,10
0.000417,['Hinder'],0.448,218307,0.933,0,24Pi0KCtYWtnKxxzopkcPG,0.000454,7,0.219,-4.082,0,61,2005,0.0421,75.991,0.505,2005,11
0.256,['Rome'],0.523,148320,0.59,0,1QuQYc4yclk9oAR6hdbMxA,0.228,8,0.258,-10.199,1,8,2015-09-25,0.0254,97.512,0.691,2015,17
0.417,['Anna Nalick'],0.386,279827,0.452,0,5auMzVHFr5Zfw6IbKarZ56,0.0,2,0.0881,-7.715,1,65,2005,0.0278,169.83700000000005,0.287,2005,19
0.379,['Paul Carrack'],0.531,246357,0.757,0,0fw1cncHGEjjU5ik4XbnMn,0.0,2,0.953,-8.036,1,6,2020-01-31,0.0394,109.993,0.396,2020,15
0.8440000000000001,['Michael Bublé'],0.608,225907,0.37,0,4wLZ4zPM9c4oe1VV8ejdWV,1.87e-05,7,0.112,-9.207,1,62,2005-02-07,0.0306,127.631,0.349,2005,2
0.224,['Paul Carrack'],0.599,181956,0.812,0,6Bdpf6rigcy5CjgU4lD7PH,0.0,9,0.983,-7.72,1,12,2020-03-13,0.0377,119.932,0.693,2020,15
0.108,"['Three 6 Mafia', 'Young Buck', '8Ball', 'MJG']",0.789,236600,0.8809999999999999,1,5MYFw4T2gy52pOGBN4EYHS,0.0,11,0.355,-5.757999999999999,1,62,2005-09-27,0.0331,133.30100000000002,0.647,2005,14
0.0678,"['Edwin Yearwood', 'Bunji Garlin']",0.713,256427,0.939,0,40BaBPW5dZaUMOSE2hqgyc,4.11e-05,5,0.593,-3.796,1,5,2005,0.299,109.898,0.861,2005,15
0.179,['Bobby V.'],0.568,258667,0.732,0,4Ilen0VxPEsVRLpnePji8P,4.92e-06,11,0.401,-4.896,0,65,2005-01-01,0.103,186.048,0.626,2005,11
0.444,"['The Broadway Cast Of ""Jersey Boys""', 'Donnie Kehr', 'John Lloyd Young', 'Daniel Reichard', 'Heather Furguson', 'Jennifer Naimo', 'Erica Piccininni', 'J. Robert Spencer', 'Steve Gouveia', 'Tituss Burgess', 'Peter Gregus', 'Richard Hester']",0.421,307907,0.494,0,1cpypyWeyzYFit6BAw2igs,0.0,0,0.117,-6.182,1,3,2005-10-21,0.0276,69.74,0.118,2005,19
0.0004940000000000001,['Motion City Soundtrack'],0.435,207634,0.95,0,6xyiHZgrmXw7sMyYXbXjPV,0.0,8,0.317,-3.869,1,62,2005-06-07,0.106,160.987,0.457,2005,12
0.00462,['Andy Moor'],0.528,212308,0.836,0,2jl8LfzDPYzpIGqlM84H1O,0.634,2,0.102,-8.242,1,8,2013-03-08,0.0277,130.003,0.337,2013,10
0.0506,['My Chemical Romance'],0.463,161920,0.857,0,7j31rVgGX9Q2blT92VBEA0,0.0,4,0.184,-3.063,1,78,2006-10-23,0.0632,111.647,0.856,2006,28
3.68e-05,['Third Eye Blind'],0.409,200907,0.86,0,4OtTVS1297d8h56MAX4Wpy,0.000204,4,0.0816,-5.0360000000000005,1,27,2006-07-18,0.0369,175.671,0.5539999999999999,2006,12
0.813,['Bing Crosby'],0.5660000000000001,165667,0.246,0,5aDoUmxBsbdpS16alksb5Z,1.48e-06,10,0.195,-15.499,1,75,2006-01-01,0.0276,101.529,0.412,2006,2
1.23e-05,['P.O.D.'],0.409,203693,0.952,0,3IRovqSVYx3CNtDWRebsET,0.000156,2,0.31,-3.761,0,56,2006-10-27,0.0756,80.899,0.55,2006,11
0.828,['Bing Crosby'],0.5920000000000001,144253,0.23,0,2IuUMx3uxxJAHcH41aYtn0,0.0,10,0.12,-13.603,1,74,2006-01-01,0.0511,126.655,0.537,2006,2
0.49,['Labi Siffre'],0.494,254427,0.494,0,0mrui4YU819ofTR3q3tSWi,0.0,4,0.299,-9.736,1,26,1975,0.0262,136.844,0.435,1975,19
0.209,['Snow Patrol'],0.563,267933,0.5920000000000001,0,11bD1JtSjlIgKgZG2134DZ,5.08e-05,9,0.132,-4.5710000000000015,1,78,2006-01-01,0.0276,104.016,0.136,2006,8
0.00156,['P.O.D.'],0.563,187240,0.924,0,3EKjTDAEIdyQqsA9qtb5P2,1.15e-06,2,0.0468,-5.567,1,50,2006-10-27,0.0734,90.928,0.539,2006,28
0.000665,['The Red Jumpsuit Apparatus'],0.545,192000,0.932,0,4wzjNqjKAKDU82e8uMhzmr,0.0,7,0.127,-2.189,0,75,2006-01-01,0.0399,92.956,0.464,2006,11
0.00015800000000000002,['Year 200X'],0.257,131253,0.72,0,1xQvPFljQXA3GCK869ERvC,0.821,7,0.157,-6.704,1,22,2008,0.039,82.51299999999998,0.424,2008,10
0.00028900000000000003,['My Chemical Romance'],0.217,311107,0.905,0,5wQnmLuC1W7ATsArWACrgW,0.00011,2,0.222,-4.103,1,77,2006-10-23,0.0752,96.95,0.236,2006,8
0.00267,['P.O.D.'],0.197,248693,0.875,0,1Xf9XhxiCHnru2jEwGgD4D,0.458,5,0.199,-6.129,1,34,2006-10-27,0.0948,158.722,0.258,2006,12
0.046,"['Nelly Furtado', 'Timbaland']",0.795,242200,0.978,0,47aQT2aV12TyilaoYi1NiD,8.290000000000001e-05,10,0.14300000000000002,-6.097,0,71,2006-01-01,0.0459,114.321,0.843,2006,20
4.74e-05,['Year 200X'],0.118,386227,0.7090000000000001,0,4gpjBYc0lAkhYnmnfMeq4g,0.88,2,0.0709,-8.902999999999997,1,19,2008,0.0631,73.763,0.141,2008,10
0.0576,"['Fergie', 'will.i.am']",0.906,292373,0.584,1,1D066zixBwqFYqBhKgdPzp,0.0,8,0.128,-7.72,0,71,2006-01-01,0.316,129.055,0.831,2006,5
7.49e-05,['P.O.D.'],0.225,204800,0.878,0,6F3V2RlMJ9mlizobqjTPiO,1.26e-06,10,0.6609999999999999,-4.524,1,41,2006-10-27,0.0524,133.344,0.391,2006,15
0.16699999999999998,['Corinne Bailey Rae'],0.7390000000000001,215360,0.511,0,2nGFzvICaeEWjIrBrL2RAx,1.34e-06,9,0.133,-7.8439999999999985,1,77,2006-01-01,0.0362,96.038,0.542,2006,1
4.15e-06,['Year 200X'],0.278,106973,0.7879999999999999,0,2pZDhsmGRSkRgWNfkDr70S,0.967,7,0.0681,-8.439,1,20,2008,0.0434,92.997,0.542,2008,10
7.13e-05,['Breaking Benjamin'],0.392,200547,0.964,0,0faXHILILebCGnJBPU6KJJ,0.0387,10,0.106,-4.441,0,73,2006-01-01,0.0644,167.024,0.269,2006,11
0.0044,['P.O.D.'],0.56,258173,0.897,0,74umfJRsOt65LjGGZ2iW5m,0.009000000000000001,8,0.386,-6.143,1,37,2006-10-27,0.0723,97.913,0.419,2006,8
0.0088,['Rascal Flatts'],0.537,214107,0.674,0,4bVuIlGQBMWS7vIhcx8Ae4,0.0,5,0.265,-5.134,0,70,2006-01-01,0.0277,136.002,0.33,2006,11
2.75e-06,['Year 200X'],0.161,114000,0.693,0,7GlixhQpXo76vgALqoJ3L5,0.863,7,0.232,-8.539,0,18,2008,0.0512,109.784,0.484,2008,10
0.000684,['Three Days Grace'],0.5529999999999999,231400,0.853,0,56sk7jBpZV0CD31G9hEU3b,0.0,8,0.126,-3.668,1,72,2006-06-25,0.0339,122.023,0.506,2006,8
0.000191,['Foo Fighters'],0.191,274653,0.8690000000000001,0,1Kr0tmA5iWITCQljsOT32t,0.021,7,0.35100000000000003,-4.337,1,39,2006-11-07,0.0371,174.917,0.606,2006,12
0.885,['Bing Crosby'],0.636,180040,0.165,0,0pAT3JUEjIiqUkwxE0vbBQ,4.820000000000001e-05,10,0.0502,-14.261,1,71,2006-01-01,0.0328,112.777,0.505,2006,2
0.613,['Marc Moulin'],0.6629999999999999,152400,0.53,0,3rzenzs3lpi1XljKsZQ2Bl,0.906,10,0.109,-9.199,0,38,2006-06-12,0.0275,103.779,0.631,2006,10
0.246,['Ne-Yo'],0.452,207187,0.574,0,6brl7bwOHmGFkNw3MBqssT,0.0,6,0.189,-8.336,1,77,2006-01-01,0.31,92.791,0.58,2006,8
0.00217,['R.E.M.'],0.358,246000,0.883,0,0HbZF2KijngcUs3ssCuOeI,0.0258,4,0.121,-6.669,1,29,2006-01-01,0.0485,155.482,0.703,2006,12
0.000152,['The Killers'],0.467,220427,0.988,0,70wYA8oYHoMzhRRkARoMhU,0.0484,11,0.28,-3.313,1,75,2006-09-27,0.112,130.433,0.321,2006,8
0.00251,['P.O.D.'],0.459,273800,0.885,0,1RqChnCz8AI2IXQZLuVbpB,0.0,7,0.142,-5.187,0,30,2006-10-27,0.0598,94.285,0.435,2006,11
0.116,['Red Hot Chili Peppers'],0.4270000000000001,334667,0.9,0,2aibwv5hGXSgw7Yru8IYTO,1.75e-05,11,0.119,-3.674,1,78,2006-05-09,0.0499,104.655,0.599,2006,8
0.0197,['Poison'],0.575,223667,0.972,0,3tzkKMr9sqPKx0TXFF6FnM,0.0,1,0.161,-2.7880000000000003,1,27,2006-01-01,0.0797,129.062,0.524,2006,28
0.0584,"['Justin Timberlake', 'Timbaland']",0.967,242733,0.583,1,0O45fw2L5vsWpdsOdXwNAR,0.0,7,0.0519,-5.562,0,77,2006-09-12,0.0789,117.0,0.964,2006,5
0.0276,['P.O.D.'],0.504,181133,0.925,0,4PfLGoDDNfn2HZ2BYn0QAx,0.0,5,0.102,-4.4460000000000015,1,28,2006-10-27,0.0727,91.963,0.322,2006,8
0.00324,['Rascal Flatts'],0.5820000000000001,276320,0.952,0,2Fs18NaCDuluPG1DHGw1XG,0.0,5,0.223,-3.848,1,73,2006-01-01,0.0731,103.027,0.655,2006,28
0.00435,['P.O.D.'],0.303,227667,0.917,0,1jbQz7G13hg4dq6OXUuEvL,0.0,2,0.145,-3.613,0,28,2006-10-27,0.0834,129.88,0.526,2006,11
0.0172,['Gnarls Barkley'],0.835,182066,0.741,0,2N5zMZX7YeL1tico8oQxa9,0.0577,8,0.0826,-1.609,1,71,2006-05-02,0.0339,111.963,0.612,2006,1
0.000215,['P.O.D.'],0.447,211360,0.938,0,1Qlch9NbXXUJKJRW1q7pmf,0.000139,7,0.109,-4.507,1,27,2006-10-27,0.0711,155.88,0.305,2006,8
0.238,['Jack Johnson'],0.787,208653,0.655,0,6shRGWCtBUOPFLFTTqXZIC,0.000171,6,0.138,-8.339,0,68,2006,0.0431,102.485,0.65,2006,20
0.00219,['P.O.D.'],0.56,206160,0.941,0,7EzCn9kGeU5TdQevsk6XZ5,0.0432,2,0.731,-5.171,1,27,2006-10-27,0.0813,100.794,0.701,2006,15
0.262,['Wham!'],0.757,267160,0.618,0,6wn2nmFn3wDuiMldRiuRuL,0.0,11,0.221,-7.963999999999999,0,78,2006-11-11,0.0282,106.856,0.861,2006,20
0.000452,['P.O.D.'],0.474,283000,0.92,0,1NyTZMqkgMsOYP3glFFZdQ,0.0,5,0.117,-4.37,0,27,2006-10-27,0.13,81.428,0.606,2006,11
0.0193,['Red Hot Chili Peppers'],0.556,282160,0.913,0,10Nmj3JCNoMeBQ87uw5j8k,8.59e-06,0,0.34600000000000003,-2.36,1,76,2006-05-09,0.0437,96.184,0.73,2006,28
0.0287,['R.E.M.'],0.344,245093,0.952,0,2G9R3X7pr29KG9VtbfK1Hz,0.0,7,0.0368,-4.621,1,29,2006-01-01,0.0458,205.651,0.767,2006,12
0.28800000000000003,"['Fergie', 'Ludacris']",0.81,246573,0.755,1,4KTtYhxFtFL7mBwnjkKfLm,0.0,0,0.0857,-6.408,1,68,2006-01-01,0.201,130.99,0.623,2006,14
4.81e-05,['P.O.D.'],0.212,165867,0.966,0,1XCCbki2AHbXESl2PwW6hj,0.0,9,0.303,-4.177,1,25,2006-10-27,0.28300000000000003,179.19799999999995,0.491,2006,12
0.0569,"['Nelly Furtado', 'Timbaland']",0.8079999999999999,242293,0.97,0,2gam98EZKrF9XuOkU13ApN,6.13e-05,10,0.154,-6.098,0,81,2006-01-01,0.0506,114.328,0.868,2006,20
0.0585,['P.O.D.'],0.476,247973,0.8640000000000001,0,0YC1fSoq40jPHjOxhCJfnv,0.000275,2,0.23,-5.893,0,25,2006-10-27,0.0547,137.106,0.7020000000000001,2006,11
0.12,['Ikimonogakari'],0.536,215707,0.966,0,2XpV9sHBexcNrz0Gyf3l18,0.0,6,0.0477,-2.93,0,76,2006,0.0557,152.078,0.85,2006,11
0.236,['Marc Moulin'],0.5,259173,0.508,0,1GUgqF77sGkWcfNanOr2rE,0.843,0,0.114,-10.388,0,37,2006-06-12,0.0358,88.81,0.149,2006,10
0.573,['John Mayer'],0.6679999999999999,242000,0.361,0,2jdAk8ATWIL3dwT47XpRfu,0.00506,1,0.0805,-8.69,0,74,2006-09-11,0.0273,134.15,0.28800000000000003,2006,25
0.000276,['P.O.D.'],0.235,218760,0.882,0,7cLcS30nKpdVvVW7FQES7b,0.0,4,0.265,-4.938,0,24,2006-10-27,0.0904,63.361,0.406,2006,11
0.986,['Bing Crosby'],0.336,200960,0.194,0,6OJdXv1Q5OdLgYolFEunJ4,0.00259,10,0.067,-15.1,1,68,2006-01-01,0.0322,106.325,0.192,2006,2
0.022,"['Mistah F.A.B.', 'Snoop Dogg', 'G-Eazy', 'Keak Da Sneak', 'Iamsu!', 'Nef The Pharaoh', 'Ezale']",0.7190000000000001,309499,0.794,1,64vocudN4Bh1YUcQ0pVsly,0.0,10,0.5329999999999999,-5.575,0,20,2018-08-24,0.27,99.967,0.715,2018,5
0.0104,['Three Days Grace'],0.185,207587,0.948,1,1Q2fYlSdwuutWj3QplhY9q,0.0,8,0.105,-3.892,1,69,2006-06-25,0.147,196.578,0.316,2006,14
0.001,"['Mistah F.A.B.', 'Keak Da Sneak', 'Dubee']",0.892,196650,0.417,1,0HNqsorRTTjyAjo23ThpIp,1.59e-05,10,0.115,-9.827,0,18,2018-08-24,0.3,103.994,0.0787,2018,5
0.731,['John Mayer'],0.764,245827,0.326,0,3SktMqZmo3M9zbB7oKMIF7,0.0013,7,0.24,-9.883,1,73,2006-09-11,0.0342,123.98,0.237,2006,2
0.12,['R.E.M.'],0.48,273080,0.785,0,0I0WdxFMMlF4tMwKmJzWdd,5.23e-06,4,0.138,-7.765,1,18,2006-01-01,0.0294,151.752,0.921,2006,12
0.191,"['Gwen Stefani', 'Akon']",0.7559999999999999,246467,0.77,0,66ZcOcouenzZEnzTJvoFmH,0.0,1,0.17800000000000002,-3.502,1,67,2006-01-01,0.0343,119.961,0.73,2006,28
0.0942,"['Mistah F.A.B.', 'Philthy Rich', 'Too $hort', 'Serius Jones']",0.795,232072,0.578,1,3s8TnxG2nJvFGS9Tz1Kijz,0.0,1,0.0769,-5.2010000000000005,1,15,2018-08-24,0.187,92.976,0.4970000000000001,2018,14
0.337,['Josh Turner'],0.7440000000000001,211893,0.637,0,1WzAeadSKJhqykZFbJNmQv,0.0002220000000000001,6,0.0696,-4.4830000000000005,1,71,2006,0.0241,100.511,0.785,2006,1
0.0533,"['Mistah F.A.B.', 'Slimmy B']",0.858,201665,0.726,1,62SzlNOg8tgX87j0NP1TEU,0.0,4,0.5920000000000001,-7.026,0,15,2018-08-24,0.263,100.016,0.505,2018,5
0.205,['Fergie'],0.708,268120,0.6409999999999999,0,3Q4WeJmzxuDpzMu9QjQqbM,0.0,7,0.0945,-4.296,1,75,2006-01-01,0.0335,113.082,0.253,2006,8
0.000858,['R.E.M.'],0.49,195480,0.805,0,5TTva3FDibSzp46DAtTJP1,0.00393,2,0.162,-8.753,0,18,2006-01-01,0.0292,146.04,0.75,2006,11
0.111,['Taylor Swift'],0.6679999999999999,201107,0.672,0,15DeqWWQB4dcEWzJg15VrN,0.0,2,0.329,-4.931,1,66,2006-10-24,0.0303,89.01100000000002,0.539,2006,28
